Postal Code,Municipality,Neighborhood,Latitude,Longitude,Area,Job_places,Population,Adult_population,Average_income_inhabitant,Median_income_inhabitant,Households_total,Average_size_household,Average_income_household,Median_income_household
27160,Eurajoki,Olkiluoto,61.237263292307681,21.455191369230779,5985287,1047,0,0,0,0,0,0.0,0,0
27170,Eurajoki,Kuivalahti,61.281552851667776,21.546619783534414,50964817,22,350,295,27822,20239,170,2.1,49641,32501
27220,Rauma,Ala-Kieri,61.090257786486475,21.767858710810817,51979601,35,608,484,22647,21897,255,2.4,42914,39507
27230,Rauma,Lappi,61.100373707104268,21.840725009555495,94244562,565,2075,1634,22551,19908,946,2.1,38614,33344
27250,Rauma,Kodiksami,61.052617953781507,21.973919054621863,15333601,19,142,115,21771,18120,66,2.2,37664,30837
27260,Rauma,Kuolimaa,61.045428290794973,21.920778140167354,41927845,15,181,150,21466,18782,88,2.1,36428,26162
27310,Rauma,Kodisjoki,61.031062769230786,21.681028409429295,42347986,35,508,400,21753,20560,229,2.2,38573,37244
27320,Pyhäranta,Ihode,60.981468864361709,21.587714670212769,44514459,236,753,584,22391,21872,337,2.2,39416,38324
27340,Pyhäranta,Reila,61.043142789627488,21.35748616289262,37572588,16,455,383,24010,21943,217,2.1,43237,40041
27400,Eura,Kiukainen Keskus,61.217924011687423,22.07663879620161,50902635,390,1334,1070,21184,18661,598,2.1,36972,31852
27420,Eura,Panelia Asemanseutu,61.203235819999932,21.976430068571446,13108285,47,254,211,24273,21264,115,2.2,43476,35776
27430,Eura,Panelia,61.241795733139938,21.963033558375617,79243188,385,1176,975,21391,19530,571,2.1,36273,32108
27450,Eura,Harola,61.242450325842704,22.11766804868914,21432928,17,210,170,22037,20333,99,2.1,38026,35827
27500,Eura,Kauttua,61.101399264248641,22.158811168763886,78971685,1042,3254,2590,24123,22330,1572,2.1,39492,34152
27510,Eura,Eura Keskus,61.136446920807359,22.090826307971025,159163104,2754,4148,3394,23276,20568,1989,2.0,38649,32286
27600,Eura,Hinnerjoki,60.981541699431375,21.990445374492282,126533494,178,726,579,21965,19318,353,2.0,36032,29719
27640,Eura,Honkilahti kk,60.978127742126048,22.096836114173222,42061864,91,300,256,19716,17061,134,2.2,36196,31089
27650,Eura,Honkilahti,60.963141895922796,22.201913827253197,101112225,93,305,260,19756,17984,162,1.9,31917,26976
27670,Eura,Mannila,61.019376135514079,22.172800171339571,35791800,23,159,131,21747,19609,78,2.0,37224,33672
27710,Säkylä,Köyliö Keskus,61.12655355211475,22.307351113293048,50685971,282,1065,890,22538,19450,528,2.0,37796,30888
27730,Säkylä,Tuiskula,61.176663461240331,22.227636403100796,14036462,42,203,170,21336,19819,83,2.4,42553,39633
27740,Säkylä,Voitoinen,61.210464864077686,22.190177800970869,23942273,29,149,133,20221,16868,74,2.0,34223,27905
27750,Säkylä,Yttilä,61.125185734256981,22.373459482367753,70725445,58,323,272,21895,20892,166,1.9,35822,31622
27800,Säkylä,Säkylä Keskus,61.032247022174481,22.365584850939314,126005608,1170,3083,2588,23634,21197,1535,2.0,39374,32067
27820,Säkylä,Iso-Vimma,61.082238270967785,22.251603833548398,27127370,512,718,592,23211,21517,357,2.0,38301,33636
27840,Säkylä,Kakkuri,61.083326574789844,22.390690623529427,13840179,73,447,378,23001,21356,213,2.1,40739,35216
27860,Säkylä,Vuori,61.066921929606615,22.528852449275366,69980776,773,341,280,22774,20201,151,2.3,42245,31656
27910,Säkylä,Huovinrinne,61.04249827999999,22.440052213333328,2721588,71,161,138,21831,21720,111,1.5,27533,24994
27920,Säkylä,Otajoki,60.999494624629136,22.396356844213603,44600302,32,264,224,23378,21560,123,2.1,41107,36849
28100,Pori,Pori Keskus,61.499460322580482,21.7760464046921,37937700,10946,12587,11679,21546,17845,8678,1.4,28879,21380
28120,Pori,Käppärä-Isomäki,61.482671819252062,21.768769218144012,1715770,1408,3599,2999,21859,18867,2046,1.7,31573,23854
28130,Pori,Impola,61.470812239408815,21.810719992610828,4191925,3203,6371,5528,20733,18000,3890,1.6,29963,23798
28190,Pori,Pormestarinluoto,61.563163481818179,21.699798956363647,34307156,656,3784,3207,19321,17437,2174,1.7,27906,22935
28200,Pori,Toejoki,61.507256688365629,21.813226349030469,9109902,449,4859,3822,23398,22101,2150,2.3,41775,38219
28220,Pori,Ruosniemi,61.511467614930048,21.8524940037325,25325955,470,4937,3689,23822,22406,2075,2.4,42818,39007
28240,Pori,Isojoenranta,61.492203525741083,21.859865092043655,3704659,135,755,594,25259,22234,341,2.2,45490,40169
28260,Ulvila,Harjunpää,61.493985337172724,21.923602607329833,31558491,130,983,742,23643,21411,407,2.4,43821,41074
28300,Pori,Kalaholma-Väinölä,61.483507299104595,21.851749634029812,2318672,170,2567,1990,27511,24655,1059,2.4,51589,46288
28330,Pori,Koivistonluoto,61.469119514792986,21.866167900394473,3236519,1161,2756,2247,22023,19053,1459,1.9,34061,27473
28360,Pori,Vanhakoivisto,61.474553547085243,21.835966142376659,2926627,866,4126,3464,21707,19827,2204,1.9,34478,29413
28370,Pori,Sampola,61.46652038888891,21.839223024024047,1077266,541,3136,2797,18681,16821,1911,1.6,25977,20102
28400,Ulvila,Ulvila Keskus,61.423527325382288,21.868303422629975,27236594,1906,5667,4466,23035,20845,2678,2.1,38597,33254
28430,Pori,Kartano-Harmaalinna,61.4486895439252,21.855210112149535,4837198,779,1612,1259,24331,23393,698,2.3,44425,42092
28450,Ulvila,Vanha-Ulvila,61.439065685125222,21.905163995149547,26485769,919,4260,3343,23784,21538,1913,2.2,40908,35563
28500,Pori,Keskussairaala-alue-Tiilimäki,61.474519601398555,21.776830342657348,3932474,3321,865,817,18387,16934,576,1.3,22297,18007
28540,Pori,Pinomäki,61.452949923623407,21.765787841918275,10641850,129,614,504,24321,23536,266,2.3,45859,44786
28560,Pori,Lattomeri,61.40778617612979,21.78277380648899,29930901,52,477,367,23954,23189,208,2.3,42689,40730
28580,Pori,Niittymaa,61.426186707224311,21.729175237008874,17900700,77,581,458,23079,21284,244,2.4,43722,39346
28600,Pori,Vähärauma,61.48276160542072,21.720101466120404,21427952,2040,5115,3774,25835,23203,2300,2.2,43102,36421
28610,Pori,Musa-Tiiliruukki,61.478661480961044,21.741238613780581,3411416,800,3860,3191,23996,21523,1912,2.0,40316,34880
28660,Pori,Pietniemi-Leppäkorpi,61.477576737850157,21.635370231266457,73884558,217,3739,2935,24866,22838,1663,2.2,43414,38681
28760,Pori,Kyläsaari,61.53195896703852,21.664769268255583,24742906,593,2276,1771,22498,21932,958,2.3,40807,38703
28800,Pori,Pihlava,61.555672720973185,21.613528152229975,22248307,369,4244,3481,20968,19464,2128,2.0,34086,30324
28840,Pori,Yyteri-Kaanaa,61.575178288446935,21.520734498852331,8890459,655,880,739,21528,19763,433,2.0,37278,34837
28880,Pori,Mäntyluoto,61.591146733850174,21.490440552971592,4094724,493,394,361,20762,17694,240,1.6,31254,25126
28900,Pori,Tahkoluoto-Reposaari,61.636284550044067,21.476781526856428,21084745,190,951,848,21302,18816,522,1.8,34199,28859
29100,Eurajoki,Luvia Keskus,61.3685982054103,21.570223323895412,137496493,632,3071,2349,23679,21416,1320,2.3,42116,37932
29180,Eurajoki,Peränkylä,61.328537938517194,21.665734394213366,50530048,34,253,219,21812,19656,126,2.0,38711,34471
29200,Harjavalta,Harjavalta Keskus,61.318623969111961,22.14070916138996,127724450,3628,7091,5929,22499,20314,3747,1.9,35267,29580
29250,Nakkila,Nakkila Keskus,61.36666620978307,22.006467068270972,89103067,1215,4709,3783,22051,20101,2246,2.1,36781,31492
29270,Nakkila,Hormisto,61.326902298611145,21.933110368055559,48426092,36,442,357,20871,18101,211,2.1,36139,31001
29280,Nakkila,Järvimaa,61.3710975882353,21.858642137254904,34236236,27,294,229,21160,20500,137,2.1,36236,32131
29310,Ulvila,Kaasmarkku,61.452635006546608,22.010527464811769,42177221,76,558,449,23429,21377,247,2.3,42689,38951
29320,Ulvila,Leineperi,61.440155256227776,22.109074195729544,36900877,6,228,179,23365,21139,94,2.4,44960,40879
29340,Ulvila,Kullaa Keskus,61.485257666666627,22.180261388214905,219457241,204,903,762,20633,19381,426,2.1,35417,30674
29350,Ulvila,Palus,61.512268221874976,22.074263876562522,34709175,20,299,233,21459,18443,136,2.2,36612,32997
29570,Pori,Söörmarkku,61.580329793163855,21.788112660823852,42391278,216,997,692,25467,23402,377,2.6,47264,43868
29600,Pori,Noormarkku Keskus,61.594831739660975,21.905174667344625,174873180,989,4695,3757,23822,21229,2092,2.2,42019,35680
29630,Pomarkku,Pomarkku Keskus,61.705504044286791,21.965795784438455,247384019,474,1864,1536,20272,18002,867,2.1,34835,30311
29640,Pomarkku,Honkakoski,61.751895528428108,22.087517668896318,80322830,35,268,227,20987,16528,132,2.0,35944,28972
29680,Pori,Kairila,61.635321319693112,22.245174285166254,128805685,53,293,250,20171,16541,142,2.1,35594,27909
29700,Pori,Ahlainen,61.689806054906782,21.611874930186339,133642023,98,782,661,20637,17983,389,2.0,35018,30388
29720,Pori,Lamppi,61.662913781626536,21.736823887048182,30515122,10,197,160,28693,17745,92,2.1,48971,29376
29740,Merikarvia,Etelämaa,61.781495177664958,21.695631746192884,23612139,8,92,75,21182,20801,37,2.5,42939,42503
29750,Merikarvia,Pohjansaha,61.749712647166355,21.576685872029277,15741464,8,112,94,20767,19405,50,2.2,37547,32211
29760,Merikarvia,Köörtilä,61.772426468456381,21.512116340939603,22987982,5,76,67,21494,18552,39,1.9,36406,28527
29790,Merikarvia,Tuorila,61.853725773547168,21.6393780721443,82347802,136,324,256,22545,19253,144,2.3,40157,32941
29810,Siikainen,Siikainen Keskus,61.884237607722412,21.854711337437038,285421801,256,858,753,19154,16866,435,1.9,32139,26009
29830,Siikainen,Sammi,61.885002226114651,22.065909019108283,55955115,21,181,145,18545,16527,76,2.4,34701,27998
29860,Siikainen,Otamo,61.825879628787881,21.771988829545464,37412305,11,139,122,17820,16253,60,2.3,36417,29974
29880,Siikainen,Leväsjoki-Saarineva,61.782447433062927,21.821130395537505,85709142,25,199,161,20025,15651,92,2.2,34828,27644
29900,Merikarvia,Merikarvia Keskus-Rannikko,61.8676031633409,21.477065721456526,170890831,619,2239,1878,21040,18063,1112,1.9,34667,28626
29940,Merikarvia,Kuvaskangas,61.95568498297871,21.651887540425559,118862711,32,267,223,19857,15987,126,2.1,35641,30465
30100,Forssa,Forssa Keskus,60.815269882360845,23.641896760840464,251182166,4414,10270,8699,22391,19723,5439,1.9,35662,29323
30300,Forssa,Viksberg,60.800834721115528,23.628325653386462,4426259,960,2549,2212,17714,16152,1583,1.6,25263,20276
30420,Forssa,Tölö,60.812726890829715,23.598108080240177,11683036,2559,4817,4054,21053,19335,2486,1.9,33709,29021
31110,Forssa,Matku,60.970585282286557,23.543599659139016,72557252,102,546,458,21512,18927,260,2.1,36851,31064
31130,Forssa,Koijärvi,60.936794854838723,23.6671351814516,44411634,31,253,211,22319,20127,117,2.1,40160,38833
31140,Urjala,Menonen,61.010684724137946,23.490676342528729,46572161,9,166,147,20865,17616,79,2.1,38057,31056
31160,Urjala,Nuutajärvi,61.0386408083623,23.404572533101039,34118211,37,269,243,18299,15993,148,1.8,29176,24609
31170,Forssa,Savijoki,60.9677250154739,23.72768282011608,57944359,33,200,171,20874,16038,97,2.1,36181,28258
31230,Tammela,Susikas,60.914811600356792,23.861079125780535,81012033,21,198,165,20951,18470,91,2.2,38279,31760
31250,Tammela,Teuro,60.87664570840785,23.959820729874778,67071939,51,224,175,27825,24008,104,2.2,48804,38094
31300,Tammela,Tammela Keskus,60.810299724637794,23.811102636070821,120132320,739,3120,2529,23240,20916,1478,2.1,38963,33815
31310,Tammela,Mustiala,60.8366685813953,23.790449474418587,8089164,75,90,82,19672,17309,45,2.0,37040,30276
31340,Tammela,Porras,60.754261348059657,23.907243799403,91666265,79,553,443,21955,19744,239,2.3,40067,35976
31350,Tammela,Vistinkoski,60.682163991118962,23.942542313499118,102965944,25,235,208,23794,20594,119,2.0,41283,33345
31370,Tammela,Eerikkilän Urheiluopisto,60.725417812500005,23.790012156250004,286460,17,0,1,0,0,0,0.0,0,0
31380,Tammela,Letku-Torro,60.692346712607652,23.74271345340642,70552018,90,331,254,22978,21877,139,2.4,41515,39175
31400,Somero,Somero Keskus,60.624691116578163,23.521823903021609,160950965,2039,6137,5153,21083,18490,3157,1.9,33591,28147
31410,Somero,Ylöpirtti,60.698473714285733,23.466772291280151,49520298,74,365,300,21186,19739,172,2.1,36197,30727
31450,Somero,Häntälä,60.589845929599996,23.3388136768,55597250,52,359,282,24163,22001,155,2.3,44585,39410
31460,Somero,Hirsjärvi,60.595531371633705,23.66740371274685,54173077,39,236,207,27472,19594,121,2.0,47902,32724
31470,Somero,Somerniemi,60.562290747863337,23.779844271794889,202404491,99,698,566,23862,20437,313,2.2,42727,33398
31490,Somero,Terttilä,60.539623921686726,23.563801773092365,51494443,46,244,201,22933,20976,113,2.2,40982,35000
31500,Koski Tl,Koski Tl,60.657695267591684,23.134094556987097,201574398,878,2375,1992,21500,18800,1187,2.0,35731,29156
31520,Somero,Pitkäjärvi,60.673466193002255,23.29384748307,83026445,99,515,404,22468,19002,225,2.3,39545,32530
31530,Somero,Pyöli,60.659073108411235,23.39112238130841,48158359,57,310,268,22926,21012,149,2.1,40742,34330
31600,Jokioinen,Jokioinen Keskus,60.807671512524045,23.491563136801521,56203015,1300,3661,2932,22612,21050,1746,2.1,37835,32307
31610,Jokioinen,Vaulammi,60.783806805807608,23.423459045372063,34226440,40,447,378,21983,20758,198,2.3,41655,39466
31620,Jokioinen,Latovainio,60.888854205128169,23.502888888888897,30861714,48,403,324,25190,20928,182,2.2,44832,35006
31630,Jokioinen,Minkiö,60.854830807017507,23.431643616541336,54678485,66,591,445,23006,21104,244,2.3,41257,37193
31640,Humppila,Humppila Keskus,60.9298821705725,23.357756957741056,126139998,522,2015,1678,20700,18780,984,2.0,34669,29121
31650,Humppila,Venäjänkangas,60.975352486486457,23.310575294594614,26533520,38,271,220,22520,20117,124,2.2,40576,35758
31700,Urjala,Urjala Asemanseutu-Hanhisuo,61.039911332252231,23.680143005405391,139247604,249,1445,1149,21092,19415,666,2.2,36382,31693
31720,Urjala,Urjalankylä-Kehro,61.084096625546771,23.423741705161849,46850997,40,386,317,20816,17772,188,2.0,35564,30533
31730,Urjala,Honkola,61.13843563548388,23.431169025806462,51035366,35,110,105,55264,18218,58,1.9,92135,32593
31750,Urjala,Kehro,61.196434382513651,23.483416715846996,22894658,3,52,50,16887,14726,32,1.6,26629,25471
31760,Urjala,Urjala Keskus,61.083330985056072,23.550861409713605,68739036,875,1887,1561,20526,17735,1040,1.8,30912,24274
31810,Punkalaidun,Oriniemi,61.160237777777795,23.201878926447574,69596504,51,399,328,21877,18049,176,2.3,40228,31265
31830,Urjala,Halkivaha,61.194974624277407,23.314296425818867,64327871,33,267,232,19294,17124,124,2.2,35405,30908
31850,Punkalaidun,Koskioinen,61.083460192837457,23.229372831955914,27145485,34,152,113,23139,19247,66,2.3,39317,32509
31860,Urjala,Tursa,61.088190986187811,23.311510261049733,66614341,33,285,267,18833,15763,142,2.0,34644,30315
31900,Punkalaidun,Punkalaidun Keskus,61.108169491592868,23.110461671238948,131969316,607,1818,1592,19542,17368,967,1.8,31430,25543
31930,Punkalaidun,Vanttila,61.144840968152863,22.96416192993631,33460374,44,124,95,20307,17281,52,2.4,37977,32476
31950,Punkalaidun,Sadonmaa,61.038563091666717,23.224967936111113,36324546,25,161,132,19523,16450,74,2.2,35553,31568
31960,Loimaa,Orisuo,61.016524007246346,23.11591182608695,25023740,10,71,56,21251,15153,33,2.2,37212,27416
31970,Punkalaidun,Kanteenmaa,61.054292638436486,22.993815485342022,32367981,51,151,131,21876,18460,70,2.2,38836,26461
32100,Ypäjä,Ypäjä Keskus,60.78955455394739,23.288897688157931,133272554,553,2020,1684,20796,18612,1008,2.0,34980,29523
32140,Ypäjä,Ypäjä Asemanseutu,60.862615719397368,23.212923709981169,43642257,28,302,247,21107,18405,138,2.2,38437,35831
32200,Loimaa,Loimaa Keskus,60.845897641730836,23.057958737623775,169527519,3988,8247,6861,21631,19180,4351,1.9,34007,27166
32210,Loimaa,Loimaa kk,60.877577796491281,22.977839112280684,49347089,805,2308,1934,22186,19039,1179,1.9,35871,27817
32250,Loimaa,Kojonkulma,60.937225362445432,22.991124582969416,35168458,76,309,227,25149,21034,121,2.6,46083,40154
32260,Loimaa,Kojonperä,60.982549507645274,23.035036370030575,41440959,28,163,132,20326,15868,77,2.1,37327,32856
32270,Loimaa,Metsämaa-Murto,60.94713072972975,23.168932121621623,62151055,73,455,382,21923,19335,232,2.0,36067,30506
32280,Loimaa,Metsäkorpi,60.926083592057736,23.243436779783387,26080975,24,180,140,18623,16775,78,2.3,33154,30394
32300,Loimaa,Mellilä,60.763535896719858,22.950663807180856,149403482,284,1272,1098,21555,18471,629,2.0,37253,29767
32410,Loimaa,Niinijoki,60.859197832474223,22.84575131958761,67222170,137,574,447,24520,21998,244,2.4,45273,37366
32430,Loimaa,Ylhäinen,60.90199882530122,22.838175102409643,15480966,13,83,81,24459,21588,44,1.9,44047,36079
32440,Loimaa,Alastaro Keskus,60.959359835456,22.866847029546626,122450408,606,1764,1499,20119,17939,854,2.0,33720,29096
32450,Loimaa,Tammiainen,61.007309211180129,22.829775805383026,58704689,42,256,213,20791,17736,116,2.2,38488,30450
32500,Oripää,Oripää Keskus,60.863776963583355,22.687051297887837,94666663,325,1190,901,25662,19892,548,2.1,42304,30497
32520,Oripää,Latva,60.893601950738891,22.603304403940889,15795752,67,157,121,25614,20129,60,2.6,52874,35863
32560,Loimaa,Virttaa,60.944945767908266,22.654159259312319,61584628,65,454,365,22430,20922,210,2.2,40564,35442
32610,Huittinen,Vampula Keskus,61.028780891838757,22.674088220747276,90813872,313,992,846,21871,19222,479,2.0,36705,29292
32620,Huittinen,Rutava,61.070486857615855,22.712807018763797,44909337,81,390,334,19408,17568,186,2.1,34232,30449
32700,Huittinen,Huittinen Keskus,61.172487674205435,22.704166538826513,275881363,3150,7737,6465,21383,19026,3992,1.9,34165,28081
32710,Huittinen,Sampu,61.2219105634459,22.690587492433075,63565815,198,616,480,24662,22776,260,2.4,45307,40726
32730,Sastamala,Keikyä,61.259786378957159,22.74246910614524,49506674,86,738,616,20961,18938,355,2.1,36884,31870
32740,Sastamala,Äetsä Keskus,61.286639995910043,22.68894621472397,47134635,409,1736,1484,21003,18599,949,1.8,32686,27251
32760,Huittinen,Suttila,61.148028723636344,22.865212800000009,30936833,23,155,147,19558,18442,80,1.9,34302,29161
32770,Huittinen,Huhtamo,61.077576633136076,22.887669671597635,33995433,47,221,184,20019,17131,100,2.2,36501,30546
32800,Kokemäki,Kokemäki Keskus,61.268156181739343,22.360522239210574,189885691,1426,3974,3422,21051,18885,2080,1.9,33758,27790
32810,Kokemäki,Peipohja,61.249412696165273,22.286292742871161,66744658,445,1820,1499,21013,19454,865,2.1,36346,32119
32830,Kokemäki,Riste,61.273632643582587,22.420047590027703,43188538,107,471,391,20583,19103,221,2.1,36388,33297
32860,Kokemäki,Korkeaoja,61.393547578571479,22.295892128571442,36959361,15,161,129,21140,20711,70,2.3,39714,38242
32910,Kokemäki,Kauvatsa Asemanseutu,61.305707460264919,22.532225168874177,35351928,29,290,240,19941,18810,137,2.1,34300,28641
32920,Kokemäki,Kauvatsa,61.3861458104609,22.442755000000023,169852940,89,561,492,19400,16731,286,1.9,32430,27572
33100,Tampere,Tampere Keskus,61.494337255689437,23.781552039491288,4482750,26312,17114,15606,24120,19885,10555,1.6,35549,27032
33180,Tampere,Lapinniemi-Käpylä,61.511988804597692,23.77848443295019,5758971,1274,2277,2030,25508,20262,956,1.8,44642,34316
33200,Tampere,Tampere Keskus Läntinen,61.494792278637725,23.752317996904008,946334,6389,6459,6049,24874,19728,4253,1.5,35285,25512
33210,Tampere,Itä-Amuri-Tammerkoski,61.502910921397373,23.757625550218364,1130608,5055,5962,5514,23186,19016,3880,1.5,33293,24925
33230,Tampere,Länsi-Amuri,61.4989154643678,23.737095521839066,3895401,1963,6011,5335,26985,21898,3582,1.7,40044,29371
33240,Tampere,Tahmela,61.498653845965727,23.716856156479228,1404563,240,1653,1337,36386,24719,833,2.0,58947,35758
33250,Tampere,Pispala,61.503817043593138,23.710159334213984,3603053,513,2336,1938,26415,21382,1241,1.9,41500,30306
33270,Tampere,Epilä,61.505655152753086,23.677827708703358,6661602,1839,7624,5921,25377,21649,3901,1.9,38975,29803
33300,Tampere,Rahola,61.497947463860285,23.634058308181068,7632614,943,5083,4086,25672,21887,2515,2.0,41842,32999
33310,Tampere,Tesoma,61.509040557894679,23.626180122807021,3062071,1281,7203,5841,20113,18190,3935,1.8,29954,25554
33330,Tampere,Myllypuro-Kalkku,61.499845393055566,23.589674333333349,7694879,2648,3360,2616,21808,20302,1705,2.0,33730,28608
33340,Tampere,Haukiluoma-Ikuri,61.513694779457964,23.601208822306237,3233387,320,5184,4024,24279,22517,2328,2.2,43391,39596
33380,Nokia,Pitkäniemi,61.480518000000011,23.578468120689649,1919940,975,32,30,17918,16171,1,0,0,0
33400,Tampere,Luoteis-Tampere,61.529811875248242,23.667220570123121,9900895,3093,8728,6473,24853,21194,4253,2.0,41392,32943
33410,Tampere,Lentävänniemi,61.529361863534618,23.710799114093945,8285222,284,4622,4018,21364,19370,2580,1.8,32874,27679
33420,Tampere,Lamminpää,61.524652138861093,23.637087427572389,2502350,581,2104,1653,25069,21538,941,2.2,44371,36075
33430,Ylöjärvi,Vuorentausta,61.531189007400563,23.605248465309931,5695557,315,2908,2281,24204,23128,1264,2.3,43870,40069
33450,Ylöjärvi,Siivikkala,61.55210066151691,23.672670849719069,19287731,254,2882,2138,27773,24622,1143,2.5,52635,47209
33470,Ylöjärvi,Ylöjärvi Keskus,61.557337209565382,23.58260811173907,25859352,4265,6216,4924,22746,20027,3111,2.0,36220,29240
33480,Ylöjärvi,Manninmäki-Haavisto,61.580668183309207,23.619400730647559,32911107,914,7420,5262,26125,24043,2946,2.5,47348,42505
33500,Tampere,Osmonmäki-Petsamo,61.505865584137204,23.793886516613071,3977828,2301,11344,10088,21808,19262,7218,1.5,30676,24404
33520,Tampere,Keskussairaala-alue-Kauppi,61.503357935897412,23.818272606837624,1680668,8223,969,810,23644,20571,545,1.8,35215,26091
33530,Tampere,Kissanmaa,61.497731922126135,23.833329395550052,1426277,566,5068,4326,22075,18634,2974,1.7,33499,25491
33540,Tampere,Kaleva,61.495698905128229,23.804597243589743,1576766,3479,9629,8102,19192,17278,6277,1.5,26678,22303
33560,Tampere,Takahuhti,61.497694640631529,23.858707748234355,15506701,1841,10188,8200,24689,20696,5122,1.9,39265,29721
33580,Tampere,Atala-Linnainmaa,61.493202203653858,23.910762931716075,9813300,1724,15504,11844,24830,22468,7477,2.1,40699,33952
33610,Tampere,Olkahinen-Tasanne,61.518803701272574,23.935947817816476,9768509,364,3794,2963,27194,24974,1615,2.3,50142,45903
33680,Tampere,Aitolahti,61.58753714297184,23.940130073895613,188798675,381,1648,1295,29389,22918,668,2.4,55652,42727
33700,Tampere,Messukylä,61.485131499241284,23.839424221547766,2155247,814,1729,1435,27086,21755,818,2.1,47178,37071
33710,Tampere,Kaukajärvi,61.467823041434663,23.877121165738135,10711350,3104,18171,14270,22449,20298,9086,2.0,35998,29690
33720,Tampere,Hervanta,61.446650900891449,23.859607381227047,12205015,10418,25228,21436,17733,16082,14156,1.7,26732,21924
33730,Tampere,Leinola-Vehmainen,61.4766593610811,23.919980511351337,2528361,1629,1887,1453,26884,23538,800,2.4,49827,44309
33800,Tampere,Nekala,61.479363632127878,23.804272000000012,3210223,4301,5316,4405,22071,18820,3109,1.7,31241,22675
33820,Tampere,Koivistonkylä,61.468558815110114,23.803726551252808,8893410,1607,9137,7284,25587,22116,4295,2.1,43125,34328
33840,Tampere,Peltolammi,61.452314635071119,23.7606799905213,7161134,2493,3462,2978,19948,18530,1962,1.7,30259,26042
33850,Tampere,Multisilta,61.436710432601835,23.741989614420071,7477369,664,2403,2011,20270,18341,1341,1.8,30490,25145
33870,Tampere,Vuores,61.433509901824429,23.8209629748045,15683357,244,3965,2285,24615,22356,2102,1.9,36765,28821
33880,Lempäälä,Höytämö,61.417265944173387,23.764917717073157,15053834,1366,3767,2873,25135,22877,1697,2.2,43083,36946
33900,Tampere,Härmälä-Rantaperkiö,61.469919584447084,23.743473252126364,7648211,10824,11450,9403,21996,20042,6605,1.7,32515,26549
33920,Pirkkala,Toivio,61.456086303986694,23.719262692691053,3844190,241,1260,854,29020,26312,430,2.9,58007,55228
33950,Pirkkala,Killo,61.470118906941288,23.697697512585819,8714689,1320,5752,4437,27560,23360,2763,2.1,46100,36721
33960,Pirkkala,Suuppa,61.45854100310455,23.646277025119954,35833882,4384,10457,7836,26597,23605,4531,2.3,46511,39870
33980,Pirkkala,Pirkkala kk,61.436747927594041,23.568406392246334,57064621,330,1484,1043,30444,24954,534,2.8,60302,52396
34110,Ylöjärvi,Lakiala,61.612200554187254,23.544247600985223,33413008,245,1364,834,28482,25640,414,3.3,58390,54208
34130,Ylöjärvi,Ylinen,61.624559114576563,23.623747593252713,32381130,184,1242,919,24649,23334,505,2.5,45673,42699
34140,Ylöjärvi,Mutala,61.6647184753174,23.608896923131109,82308866,78,801,549,26451,22764,283,2.8,52284,45897
34150,Ylöjärvi,Kyrönlahti,61.73706117798357,23.550455390946517,73831063,35,402,314,24197,21631,161,2.5,45926,40189
34180,Ylöjärvi,Länsi-Teisko,61.737133406320552,23.710855857787809,58707406,22,147,130,22482,19086,73,2.0,39605,30196
34240,Tampere,Kämmenteisko,61.623075798514783,23.86042143655148,81663441,226,1688,1217,25553,23481,661,2.6,47402,44515
34260,Tampere,Terälahti,61.715426955419815,23.859519288854941,190167652,156,888,711,24990,20769,418,2.1,42252,31261
34270,Tampere,Velaatta,61.755579535407762,23.979380983905568,124026609,36,297,257,22629,18132,149,2.0,38609,30306
34300,Ylöjärvi,Kuru Keskus,61.893443943661879,23.727497524738215,341787042,371,1477,1267,20902,17682,769,1.9,33944,27665
34320,Ylöjärvi,Parkkuu,61.812018567342051,23.705802567342076,62916110,35,214,178,22083,19568,105,2.0,36525,32681
34330,Ylöjärvi,Poikelus,61.789695009331218,23.615401188180403,53565136,28,259,207,21766,19191,106,2.4,42454,38504
34410,Ruovesi,Murole,61.824290302839174,23.955740108832806,38103437,20,176,142,21842,18087,87,2.0,35677,30359
34420,Ruovesi,Muroleen Kanava,61.862246360000064,23.918203928888882,26140977,10,49,39,23358,17181,24,0,0,0
34430,Ruovesi,Kekkonen,61.851446674904857,24.008634826996197,48249049,19,123,106,21731,18636,59,2.1,37902,31822
34450,Ruovesi,Jäminkipohja,61.895480640946573,24.084491869341566,112567223,116,322,291,23603,17230,167,1.9,41008,27462
34510,Ylöjärvi,Luode,61.963778927272742,23.516954171428583,75563190,16,107,81,18917,15579,47,2.3,34116,28024
34530,Ylöjärvi,Länsi-Aure,61.982974311855628,23.370306195876278,47407052,31,68,55,20868,18059,33,2.1,36306,25876
34550,Ylöjärvi,Itä-Aure,62.060860467449288,23.449767219850589,209023415,23,150,145,18821,15085,81,1.9,33302,26696
34600,Ruovesi,Ruovesi Keskus-Nenonen,61.967641595286985,24.040300515624971,215830060,1152,2546,2210,20565,18096,1331,1.8,32742,27416
34640,Ruovesi,Mustajärvi,62.050988540721029,24.019407898531377,75806474,16,208,164,21524,19533,97,2.1,37050,32319
34710,Virrat,Vaskivesi,62.136636475199964,23.681468007199989,113007640,64,355,291,21466,18365,153,2.3,41197,34254
34730,Virrat,Vaskuu,62.206789750623429,23.53195291022443,108159273,10,99,84,18410,15096,52,1.9,31676,26212
